stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_direction,stop_bearing
11373,JNOFHO,Jn of Graphite,12.98532226,77.70833731,Garudacharapalya,
11374,JNORD,Jn of Graphite,12.98577964,77.70829171,Hoodi,
11375,GRFTDBS,Graphite Dummay BS,12.99236325,77.70590723,,
11376,D7CON,Depot-7 Connector,12.97980484,77.57197648,D-7,
11377,D7DMS,Depot-7 Dummy BS,12.97934876,77.572411,KBS,
11378,D7DMSHS,Depot-07 Dummy BS,12.98006622,77.57157684,Depot-7,
11379,RJNDG,Dhobi Ghat Rajajinagara (Towards Sujatha Talkies),12.98704724,77.55093992,Sujatha Talkies,
11380,SVNHL,Shivanahalli 4th Main,12.98886107,77.5468348,Basaveshwara Nagara 3rd Stage,
11381,SHL4,Shivanahalli 4th Main,12.9889532,77.54682809,West of Chord Road,
11382,PJLT,Pushpanjali Talkies,12.99134919,77.54608713,Basaveshwara Nagara 3rd Stage,
11383,PSJLT,Pushpanjali Talkies,12.99135964,77.54615955,Shivanahalli,
11384,MNN9,Manjunatha Nagara,12.99155958,77.54295766,Basaveshwara Nagara 3rd Stage,
11385,BEMLGC,BEML Gate Dummy BS,12.97146446,77.65862525,BEML Gate,
11386,GNTDM,BEML Connector,12.97153503,77.65829801,Thippasandra,
11387,BEMLGTR,BEML Gate connector,12.97151935,77.65661359,Thippasandra,
11388,THPSS,Thippasandra Connector,12.97223422,77.6522778,,
11389,THIPSNDR,Thippasandra connector,12.97256486,77.6486823,,
11390,TATA ELX,CS-Tata Elexsi Ltd,12.99008683,77.72505283,Hoodi ,
11391,THPSCON,Thippasandra connector,12.97232701,77.64947623,,
11392,THIPSNDRMRN,Thippasandra Dummy BS,12.97295692,77.64789373,,
11393,THICONT,Thippasandra Cont,12.97309022,77.6470314,,
11394,IBLR,Jn of Sarjapura Road Ibbluru,12.92046339,77.66570896,Kaikondrahalli,
11395,VNTCNT,Vasanthanagara Cont,12.99380984,77.59539619,,
11396,VSNTCONT,Vasanthanagara Cont,12.99357005,77.59573951,,
11397,contment,Contonment Railway station Dummy,12.99403852,77.59620488,,
11398,DMRLOT,Domluru Fly Over Cont,12.95819142,77.64131963,,
11399,DMRFLYOVR,Domluru Fly Over Dummy BS,12.96038186,77.64153287,,
11400,DMRCONT,Domluru Fly Over Cont,12.95944609,77.64134645,,
11401,ORRCAQ,CS-ORRCA-9 Qualcomm,12.9756948,77.71813005,ORRCA-9 Qualcomm,
11402,NGPR,Nagapura,13.00182606,77.54447043,Shankar Mutt,
11403,NGPR1,Nagapura,13.00185807,77.54438862,Rajajinagara 1st Block,
11404,JFWTC,John F Welch Technology Centre JFWTC,12.97365347,77.72694513,White Field TTMC,
11405,JFWTC 1,John F Welch Technology Centre JFWTC,12.97370771,77.72701688,Nalluralli,
11406,WFTTMC1,White Field TTMC Vydehi Hospital,12.97652531,77.72729583,Nalluralli,
11407,SRDC,Kamalanagara Old Bus Stop,12.99225021,77.53415063,BEML Layout,
11408,JNT T Block,Jayanagara T Block Cont,12.92321362,77.595364,,
11409,WNDRPRK,Wonderla Amusement Park,12.83583337,77.40194052,Wonder La Amusement Park,
11410,WNDRLAPRK,Wonderla Amusement Park,12.83584383,77.40187883,Manchanayakanahalli Cross,
11411,BHCSL,Bharath Housing Co-operative Society Layout,12.90789353,77.54933998,Bharath Housing Co-operative Society Layout,
11412,BHCSL1,Bharath Housing Co-Operative Society Layout,12.90789353,77.54926153,Uttarahalli,
11413,MEBP,CS-Manyatha Tech Park,13.044106,77.62075514,Manyata Embassy Business Park,
11414,AMD1,CS-AMD India Pvt Ltd,12.97500347,77.72545852,Last Bus Stop,
11415,AGKR,CS-Ardendale Gate Kannamangala Road,13.02691644,77.76731439,Ardendale Gate Kannamangala Road,
11416,ORRCA,CS-ORRCA Salarpuria Soft Zone,12.92345675,77.67064556,ORRCA Salarpuria Soft Zone,
11417,AGRJN,Agara Junction,12.92462924,77.64937833,Jakkasandra,
11418,D13C,Depot-13 Connector,12.92372733,77.55372942,,
11419,D13CONT,Depot-13 Coeector,12.92441227,77.55402446,,
11420,KLMJP,Kalyani Magnum,12.90177307,77.59497844,Kalyani Magnum,
11421,KLMJPN,Kalyani Magnum,12.90177046,77.59494625,Delmiya Circle,
11422,APNC,Annapoorneshwarinagara Cross,12.96999749,77.4965816,AIT College,
11423,ANPNC,Annapoorneshwarinagara Cross,12.96993606,77.49653935,Byadarahalli,
11424,MHSDER,Mahadeshwara Nagara,12.90783862,77.61072636,BTM Layout 16th main,
11425,AJRMAPT,CS-Ajmera Infinity Apartment,12.84183906,77.64680743,Ajmera Infinity Apartments,
11426,AJRAPT,CS-Ajmera Infinity Apartment,12.84182338,77.64695361,Electronic City Wipro Gate,
11427,HSHL,Hosahalli (Towards Kannelli),12.96326953,77.45386206,Kannelli,
11428,HSHL1,Hosahalli (Towards Kenchanapura),12.96314863,77.45389894,Kenchanapura,
11429,LLBCONT,Lalbagh Dummy BS,12.95497629,77.58070171,,
11430,DDPC,Dombarahatti Dongadipura Cross,12.97213359,77.46047638,Kenchanapura,
11431,DDPC1,Dombarahatti Dongadipura Cross,12.97220481,77.46048778,Gollarahatti,
11432,MNRTUY,Minrava Dummy BS,12.95516646,77.58003183,,
11433,MNRTVA,Minrava Cont,12.95511026,77.57997416,,
11434,TATAELXI,CS-Tata Elexsi Brigade Teck Park,12.98561498,77.74061501,Tata Elexsi Ltd,
11435,TATALEXSIPR,CS-Tata Elexsi Brigade Teck Park,12.98543987,77.74053186,ITPL Main Road,
11436,BGHS,Bishop Coton Girls High School,12.96972108,77.60199845,BGHS School End Point,
11437,NBV10th,2nd Stage 9th Block Nagarabhavi,12.96864093,77.51026824,2nd Stage 9th Block Nagarabhavi,
11438,NBV10B,2nd Stage 9th Block Nagarabhavi,12.96867491,77.51020253,Papareddypalya,
11439,NBV SDS,NBV Dummy Stop,12.97086787,77.50959769,,
11440,PPRP,Papareddypalya,12.97171343,77.50769801,Nagarabhavi 9th Block,
11441,D10,Depot-10 Gate,13.02609659,77.63191044,Mariyappa Circle,
11442,SNRIL,Sathya Nagara,13.00006786,77.6399745,Indian Oil,
11443,STNRA,Sathya Nagara,13.00013711,77.64003754,Old Bayyappanahalli,
11444,SVPS,CS-St Vincent Palloti School,13.03195529,77.65101582,Jyothi Nagara,
11445,DNDNR,Devendranagara (Towards Hulimangala),12.83915019,77.64465764,Devendra Nagara,
11446,TLCL,Telecom Layout HBR Layout,13.03399351,77.62934625,Telecom Layout HBR Layout ,
11447,St MS,CS-St Michael School Hennuru Bande,13.05129689,77.6452893,Michael School Ground,
11448,DVSRD,Devis Road,13.00411869,77.61954009,Hennur Cross,
11449,SPL,Sarayipalya,13.04751989,77.62855701,Thanisandra,
11450,SPL1,Sarayipalya,13.04742975,77.62864284,Nagavara,
11451,KRMSDN,Kendriya Sadana Koramangala,12.92598343,77.62047753,Madivala Mazid,
11452,KRMKSDN,Kendriya Sadana Koramangala,12.92604094,77.62029648,Koramangala Water Tank,
11453,KRMWTNK,Water Tank Koramangala,12.92821859,77.62140691,Koramangala Kendriya Sadana,
11454,FRNHILL,CS-Fernhill Apartment,12.9157014,77.62885809,HSR Layout,
11455,KSRTC C,KSRTC Central Office,12.95693674,77.59298891,KSRTC Central Office,
11456,MTNLR,Muttanalluru Cross,12.8428825,77.72748962,Narayanaghatta ,
11457,WF TTMC,WF TTMC Connector,12.97738352,77.72729382,,
11458,WFTTMCD,WFTTMC Dummy,12.97651211,77.72724151,,
11459,LTCL,Lokesh Tent Circle,13.00875224,77.62851946,Tent Point,
11460,BMES,CS-BM English School Kannuru,13.10691453,77.6696974,School End Point,
11461,MMET,CS-MMET English School Ramswamipalya,13.01056461,77.63630792,School End Point,
11462,RMSP,Ramaswamypalya,13.00963295,77.63530747,Kammanahalli,
11463,RMSP1,Ramaswamypalya,13.00965124,77.6353658,Indian Oil,
11464,BSWF,Banasawadi Fire Station,13.0113558,77.64604703,Horamavu,
11465,BSWF1,Banasawadi Fire Station,13.01119769,77.64612481,Maruthi Seva Nagara,
11466,CSEYG,CS-Ernst Young Bennigonahalli,12.99353412,77.66112239,Tin Factory,
11467,CSE Y G,CS-Ernst and Young Garudacharapalya,12.99218814,77.70342886,Last Stop,
11468,STJHNS,CS-St Johns Hospital Quarters,12.92981587,77.61351049,St Johns Hospital Quarters,
11469,NGFC,NGEF Connector,12.98586063,77.64568627,,
11470,MEAPMENT,Mantri Elite Apartment,12.90464572,77.60113931,Mantri Elite Apartment,
11471,KVSASC,CS-Kendriya Vidyalaya ASC Center,12.9667884,77.6123786,Life Style,
11472,BSPL,Babusabpalya (Towards Outer Ring Road),13.02227085,77.64740088,Outer Ring Road,
11473,NLOP,Nandini Layout Police Station,13.01235083,77.53665715,Nandini Layout Police Station,
11474,NRT,Narendra Tent Nagawara,13.02681781,77.62062371,Nagavara,
11475,KRMBJRM,CS-Koramangala Bajaj Show Room,12.93910723,77.61915989,Koramangala Bajaj Show Room,
11476,LCITC,CS-Lotus Court,13.00084253,77.62730241,Lotus Court,
11477,BGNIHTL,CS-Bhagini Hotel Sarjapura Road,12.92376131,77.64037147,Bhagini Hotel,
11478,JBNCROSS,Jeevanbheema Nagara Cross,12.96684917,77.6614476,HAL Main Gate,
11479,SJR BROKN,CS-SJR Brooklyn Apartments Graphite India,12.97999042,77.7084741,SJR Brooklyn Apartments Graphite India ,
11480,CLAPRTM,CS-Classic Archid Apartment Kothanuru,12.87277272,77.58847475,Bannerughatta Road,
11481,NJPDMY,Nanjappa Circle Cont,12.95811823,77.60608345,,
11482,NJPDUMT,Nanjappa Circle Dummy,12.9583587,77.60531366,,
11483,NANJPPACR,Nanjappa Circle DMY,12.95962906,77.60308206,,
11484,BEMLSCHOL,BEML School Thippasandra,12.97281839,77.66898126,BEML School Thippasandra ,
11485,BEMLTHPS,BEML School Thippasandra,12.97300658,77.66861916,Malleshpalya,
11486,KNFW,Kalyananagara Food World,13.0246051,77.636953,Kalyana Nagara,
11487,HBH,CS-Baptist Hospital Hebbala,13.03524519,77.58980513,Baptist Hospital Point,
11488,NRP,Narasapura,12.97698532,77.49456994,D Group Employees Layout,
11489,NRP3,Narasapura,12.97692913,77.49455921,Narasapura,
11490,VNEKTP,Venkatapura Koramangala,12.92201759,77.63181925,Venkatapura Koramangala ,
11491,RJSSCHOL,CS-Reddy Jana Sangha School,12.92932179,77.62433052,Reddy Jana Sangha School,
11492,GDWC,CS-Good Will Womens College,12.99637498,77.60927528,Good Will Womens College,
11493,DPC,Deepa Complex,12.96657994,77.50486694,ITI Layout,
11494,SDTB,Siddartha Badavane,12.99476965,77.5112211,Sunkadakatte,
11495,SDTB1,Siddartha Badavane,12.99477945,77.51114935,Maruthi Markandeya Nagara,
11496,VNKT,Vinayaka Talkies Sunkadakatte,12.99290947,77.50832766,Siddartha Badavane,
11497,VNYKT,Vinayaka Talkies Sunkadakatte,12.9926638,77.50825658,Sunkadakatte,
11498,MMKN,Maruthi Markandeyanagara,13.00099824,77.50840947,Maruthi Markandeya Nagara,
11499,MMKN1,Maruthi Markandeyanagara,13.00092245,77.50844166,Siddartha Badavane,
11500,JOS,Jn of Sunkadakatte,12.98924657,77.50760011,Maruthi Markandeya Nagara,
11501,JOS1,Jn of Sunkadakatte,12.98923546,77.50766248,Kottigepalya,
11502,MTRJPN,CS-Mantri Paradise Apartment,12.88867672,77.5887832,Mantri Paradise Apartment,
11503,DMBSCHOLL,School of Business Management,12.92966687,77.63281703,Last Bus Stop,
11504,CPWDQTRS,CPWD Quarters Koramangala,12.92558606,77.62467653,CPWD Quarters Koramangala ,
11505,CPWDQTR,CPWD Quarters (Koramangala),12.92572984,77.62464166,Last Bus Stop,
11506,SHCLRC,Shoolee Circle,12.96623688,77.6068452,,
11507,fa,MLM Dummy Stop,12.99695519,77.57048652,,
11508,D 29 G,Depot 29 Gate,13.00441395,77.69269466,KR Puram Bus Stand,
11509,HALPS,CS-HAL Public School,12.96352634,77.66315013,HAL Public School,
11510,BRSTOL,CS-Bristol Quarters,12.98846903,77.66252786,Bristol Quarters,
11511,CSHT,CS-Chirst College,12.93636567,77.60573342,Chirst College (Dairy Circle),
11512,AYTKRM,Ayyappa Temple Koramangala,12.93636698,77.61794686,Koramangala Ayyappa Temple,
11513,EWC,East West College,12.97575097,77.48387128,East West College,
11514,EWC1,East West College,12.97573267,77.48379551,Byadarahalli,
11515,SNLKTH,Srinidhi Layout Kottanur,12.8801921,77.57377021,Srinidhi Layout Kottanur,
11516,LDH,Lingadeeranahalli,12.99895386,77.47899569,Lingadeeranahalli,
11517,LDH1,Lingadeeranahalli,12.99903031,77.47897827,Herohalli,
11518,TNGRC,Tunga Nagara Cross,12.98552677,77.48498239,Thunga Nagara,
11519,TNGRC1,Tunga Nagara Cross,12.98549736,77.48505548,Sunkadakatte,
11520,JPT,Jnana Bharathi Police Station,12.9365859,77.50971101,Jnana Bharathi Police Station,
11521,NBDA,BDA Complex Nagarabhavi (Towards Summanahalli),12.97979569,77.51056999,Summanahalli,
11522,BLDJ,Bellanduru Junction City Light Apartment,12.92554227,77.67613135,Banashankari TTMC,
11523,SKID1,Shaila Kothavala Institute For The Deaf,12.95740267,77.64908664,NAL,
11524,JGTPH,CS-Juggat Pharma,12.89093706,77.45509654,Kengeri,
11525,CKBV,Chikka Banavara (Towards Abbigere),13.08065526,77.5027661,Abbigere,
11526,CKBV1,Chikka Banavara (Towards Bagalagunte),13.0805808,77.5027775,Bagalagunte,
11527,WRYRBKR,Warrior Bakery,12.98339994,77.5491415,Magadi Road Tollgate,
11528,ADN2,Anandanagara Hebbala,13.03299008,77.59136349,Ananda Nagara Hebbala,
11529,KGLH21,KG Lakkenahalli,13.02364932,77.45895088,KG Lakkenahalli,
11530,KGLH40,KG Lakkenahalli,13.02372249,77.45890662,Gangondanahalli,
11531,8thC12,8th Mile Connector,13.04567709,77.50553079,,
11532,SGDN,Srigandha Nagara,13.00398998,77.51009256,Hegganahalli,
11533,TMHP,Thammenahalli Palya,13.07597146,77.48822853,Thotada Guddadahalli,
11534,TMHP1,Thammenahalli Palya,13.07598713,77.48816013,Thammenahalli,
11535,KNBC1,New Bank Colony Konanakunte,12.88310488,77.56963357,Banashankari TTMC,
11536,KNBC2,New Bank Colony Konanakunte,12.88306566,77.56965771,Anjanapura,
11537,JNG38thC2,38th Cross Jayanagara (Towards Sangam Circle),12.92178783,77.5779305,Banashankari TTMC,
11538,JNG38th C1,38th Cross Jayanagara (Towards Jayanagara 6th Block),12.9219457,77.57787064,Jayanagara,
11539,HNLOR,Hennur Layout,13.0305259,77.63886273,Hennur Layout,
11540,STJOSPH,CS-St Joseph Boys High School Musuem Road,12.97256747,77.60375798,St Joseph Boys High School Musuem Road ,
11541,JHE7,Jalahalli East 7th Camp,13.07357302,77.54634395,MS Palya,
11542,JHE7C,Jalahalli East 7th Camp,13.0735077,77.54646935,Gangamma Circle,
11543,RYLSCJL,CS-Rayal Concrode School,13.02495723,77.64269896,Royal Concorde International School (Kalyananagara),
11544,BGHSR,CS-Baldwin Girls High School,12.96494826,77.60080218,Baldwin Girls High School Richmond,
11545,BLLLMZD,Bilal Masjid Tanary Road,13.01178374,77.61654675,Bilal Masjid Tanary Road,
11546,TWSH,CS-Jnana Sweekar Puclic School Kankapura Road,12.86692858,77.53447652,Twinkler School Talagattapura,
11547,VRPDST,VRP Dummy Stop-,13.08460615,77.5594385,,
11548,JCNPSTN,JC Nagara,13.00553059,77.59349652,JC Nagara,
11549,RPNAGR1,Roopena Agrahara,12.91192299,77.62619466,Attibele,
11550,faf,BELC Dummy Stop,13.043929,77.56140791,,
11551,HIPEL,CS-High Temp Furnaces Limited,13.03481273,77.51581773,High Temp Furnaces Limited,
11552,VNPHT,Veerananjipura,13.13069607,77.3683995,Papabhovipalya,
11553,VNPHT1,Veerananjipura,13.1307222,77.36847058,Tumkur Road,
11554,SAEC,CS-Sri Ayyapa Educational Centre,13.05046599,77.51852006,Sri Ayyappa Educational Center,
11555,GTOFCR,CS-Gun Troops Officer Colony Trinity Circle,12.9705601,77.62033671,Gun Troops Officer Colony Trinity Circle,
11556,fafda,KHBC Dummy Stop,12.9799963,77.53861986,,
11557,smhds,SMH Dummy stop,12.98500666,77.52364442,,
11558,SMPR11,Sompura,12.87765712,77.4965997,Sompura,
11559,ISROK,ISRO Karthik Nagara,12.96609568,77.69496918,ISRO Karthik Nagara,
11560,HNRBUNK,CS-Hennur Petrol Bunk,13.03294827,77.63729096,Hennur Petrol Bunk,
11561,KMRROD,Kumarkrupa Road Dummy,12.98568294,77.57907093,,
11562,MRTUVDY,CS-Maruthi Vidyalaya (Banaswadi),13.00892865,77.64442295,Maruthi Vidyalaya (Banaswadi),
11563,MRUTHI,CS-Maruthi Vidyalaya (Horamavu),13.02862745,77.6529175,Maruthi Vidyalaya (Horamavu),
11564,SSPC,CS-Sri Sai Packaging Company,12.99722439,77.46297687,Sri Sai Packaging Company,
11565,HBRBDACOM,HBR BDA COmplex Dummy Bus Stn,13.02560792,77.6292336,,
11566,HNRBUSDPOT,HNR Bus Depot-10,13.02541193,77.6304996,,
11567,HNPPALOUT,Hanumanthappa Layout Bileshivale,13.0582106,77.65368462,Hanumanthappa Layout Bileshivale ,
11568,TATAT,TaTa Institute Dummy,13.0141488,77.5673604,,
11569,JNKGR,Jn of KG Road,12.97438141,77.5783065,KR Market,
11570,JKGRD,Jn of KG Road,12.97424419,77.57816233,Kempegowda Bus Station,
11571,KRMB,KR Market,12.9647189,77.57708877,Avenue Road,
11572,NYNDHLI,Nynadahalli Dummy,12.94523526,77.52773143,,
11573,DMYNDN,Nyandahalli Dummy,12.94568619,77.52818137,,
11574,SMTHA,Sri Mata Amritanandamayi Math Kengeri,12.945149,77.48558924,Sri Mata Amritanandamayi Math Kengeri  ,
11575,YHKD-1,YHK Dummy,13.0954631,77.59448961,Kogilu Cross,
11576,ADGRO,Adugodi Village,12.94224348,77.6149267,Koramangala 8th Block,
11577,ADGODI,Adugodi Village,12.94232713,77.61465847,MICO Company,
11578,ADGDO,Adugodi,12.94403411,77.60796637,Adugodi Village,
11579,JGGFC,CS-Jagadale Factory,12.89132402,77.45557398,Jagadale Factory,
11580,SAILOT,CS-Sai Archid Layout (Sambram College),13.09093437,77.54430413,Sai Archid Layout (Sambram College),
11581,VRNP5,Veerannapalya Hebbala,13.04162106,77.61350647,Veerannapalya Hebbala ,
11582,CHNU,Channasandra (Towards Uttarahalli),12.90286004,77.52133504,Uttarahalli,
11583,ADYNGR,Adithyanagara,13.08597318,77.55071461,Adithya Nagara,
11584,NEA,CS-E Spring Meadows Apartment Nagashettyhalli,13.04603697,77.57272214,Patelappa Layout,
11585,WHISPLOT,CS-Whispering Meadows Patelappa Layout,13.04588548,77.57288307,Whispering Meadows Patelappa Layout ,
11586,HBLD28,Hebbala Bridge (Towards Nagavara),13.04216913,77.59368293,Nagavara,
11587,HGJHB,High Ground Police Station,12.98887153,77.59220302,Kempegowda Bus Station,
11588,SHOWML,Show Mall Sahakara Nagara,13.06369491,77.58760571,Show Mall Sahakara Nagara ,
11589,STJN,CS-St Johns High School Thomas Cafe,12.99164776,77.61149079,St Johns High School Thomas Cafe ,
11590,B Fjgdfg,Hirekabbar Anjaneya Swamy Temple,14.35193847,75.57409823,Last Bus Stop,
11591,SPVETYU,Spice Garden Dummy,12.95659039,77.70488262,,
11592,Spice gr,Spice Garden Dummy,12.95668679,77.70487826,,
11593,VGK,Venkatagiri Kote,13.32749457,77.73301095,Bijjavara,
11594,VGK1,Venkatagiri Kote,13.3275037,77.73306795,Avathi,
11595,VKGD,Venkatagiri Cross Dummy,13.32740844,77.72552222,,
11596,VKGC,Venkatagiri Cross Connector,13.32740191,77.72564627,,
11597,VKGD2,Venkatagiri Cross Dummy 2,13.32738365,77.72569321,,
11598,WMAP,CS-Williams Manner Apartment,12.94400644,77.59587295,Williams Manner Apartment,
11599,CMDNL,Chamundi Nagara (Rajiv Gandhi Nagara),13.01464271,77.51633674,Rajiv Gandhi Nagara,
11600,SBL,Sahyadribalaga Layout,13.06592229,77.49911696,Soundrya Layout,
11601,SBL1,Sahyadribalaga Layout,13.06594711,77.4991706,Kirloskar Badavane,
11602,KRLSB,Kirloskar Badavane,13.06734755,77.50004165,Soundrya Layout,
11603,MAO12,Military Accounts Office,12.96706481,77.62034409,Trinity Circle,
11604,D16C,D16 Connector,12.95120435,77.536861,,
11605,D21C,D21 Connector,12.90639676,77.52024204,,
11606,D21G,Depot-21 Gate,12.90684122,77.52061486,BEML Layout 5th Stage,
11607,D21GT,Depot-21 Gate,12.90674448,77.52048075,Depot-21,
11608,ELCCITY,Electronic City (Towards Shantipura),12.84664692,77.67211944,Shantipura,
11609,GBLA,Global Academy,12.92667489,77.5268966,Global Academy,
11610,BGRPN,Global Academy,12.92664941,77.52694354,Anegudde Bangarappa Nagara,
11611,KNPA2,KRNPA Dummy Stop,12.85589233,77.664221,Infosys,
11612,RRNPB,Petrol Bunk RR Nagara,12.93260914,77.51627169,Bangarappa Nagara,
11613,CMBR,CS-Cambridge Layout Halasuru,12.97248383,77.6228714,Cambridge Layout Halasuru ,
11614,INDRA,CS-Indiranagara BM Shree Circle,12.98113259,77.64628977,Indiranagara B M Shree Circle,
11615,NHR,Nayandahalli Railway Gate,12.9466854,77.52591625,Nayandahalli Railway Gate,
11616,KRPRSD,KRPRS Connector,13.00048598,77.67706007,Tinfactory,
11617,KRPD1,KRPRS Dummy,13.00044678,77.6769796,Tinfactory,
11618,KRPDM,KRP Dummy,13.00055722,77.67698832,KR Puram,
11619,KRPC,KRPRC,13.0011609,77.67808065,KR Puram,
11620,KRPDMY,KRP Dummy2,13.0011753,77.6781068,KR PMK,
11621,ARPS,CS-Army Public School Dicknson Road,12.9792899,77.61305451,Army Public School Dicknson Road,
11622,PFAM,CS-Poorva Fountain Apartment,12.95837175,77.70461977,Poorvankara Apartment,
11623,GBJCLNY,GBJ Colony Gate Doddanekkundi,12.95753271,77.69134015,Dodda Nekkundi,
11624,GBJCOLY,GBJ Colony Gate Doddanekkundi,12.95768955,77.69141257,HAL Main Gate,
11625,KNRVDYL,CS-Kendriya Vidyalaya DRDO Quarters,12.98677935,77.66429946,Kendriya Vidyalaya (DRDO QTRS),
11626,JLHVG,Jalahalli Village Gate,13.04186014,77.54719757,Jalahalli Village,
11627,JLHVGT,Jalahalli Village Gate,13.04188105,77.54723645,Goraguntepalya,
11628,SCPS,CS-Silicon City Public School Binnamangala,12.98111688,77.64134646,School End Stop,
11629,NPSMEDICSL,CS-NP Medical Store RPC Layout,12.95823977,77.53509745,RPC Layout,
11630,NPSMEDICAL,CS-NP Medical Store RPC Layout,12.9581888,77.53510281,Attiguppe,
11631,VDYGIR,Vidyagiri Layout Chandra Layout,12.95570558,77.52117812,Vidyagiri Layout Chandra Layout ,
11632,VDYGRI,Vidyagiri Layout Chandra Layout,12.95561409,77.52110302,Chandra Layout,
11633,SNPLY,Srinivasa Nagara PattegarPalya,12.97641489,77.52383083,Ramkrishnappa Layout,
11634,PJSRCH,CS-Poojashree Convention Hall Kamakshipalya,12.98463028,77.52369069,Kamakshipalya,
11635,JJRN,Jagajyothi Nagara,12.94115406,77.49436207,Kenchanapura Cross,
11636,JJRJ,Jagajyothi Nagara,12.94117171,77.49444187,Jagajyothi Nagara,
11637,DPJNG,DPJ Connector,12.95379479,77.53611267,,
11638,DPJCONR,DPJ Connector,12.95363011,77.53615558,,
11639,DPJNR,DPJ Connector,12.95301845,77.53682748,,
11640,DPKJ,DPJ Connector,12.95182648,77.53721774,,
11641,JHCLO,JHC Layout dUMMY,12.9550155,77.5350304,,
11642,DPLC,Deepanjali Nagara Connector,12.95026463,77.53753825,BHEL,
11643,DPLD,Deepanjali Nagara Dummy,12.95017378,77.53745377,Nayandahalli,
11644,FLTH,CS-Fetherlite Factory Guddadahalli,12.95485736,77.5450404,MCTC Bus Station,
11645,FLTH1,CS-Featherlite Factory Hejjala,12.85395332,77.42666245,Featherlite Factory Hejjala,
